,term,coef,antonyms,antonym_source,annotated_causal_from_vocab,annotated_causal_from_train,annotated_causal_from_top,top_term,closest_ops_sim
2008,york,0.769,{'queen': -0.209},antonym,0.0,0.0,0.0,0.0,0.0
2009,fantastical,0.768,"{'unimpressive': -0.462, 'inferior': -0.644}",synonym_antonym,1.0,0.0,0.0,0.0,0.0
2010,superficial,-0.767,{'careful': 0.288},antonym,1.0,1.0,0.0,0.0,0.0
2011,sellers,-0.7659999999999999,{'inactivity': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.907
2012,chaotic,-0.7659999999999999,{'successful': 0.395},synonym_antonym,1.0,0.0,0.0,0.0,0.0
2013,village,-0.7659999999999999,{},empty,0.0,0.0,0.0,0.0,0.0
2014,process,0.765,"{'fall': -0.154, 'ending': -0.324}",antonym,0.0,0.0,0.0,0.0,0.0
2015,sloppy,-0.764,{'pure': 0.442},antonym,0.0,0.0,0.0,0.0,0.0
2016,peckinpah,-0.764,{},empty,0.0,0.0,0.0,0.0,0.0
2017,news,0.763,{'gain': -0.286},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2018,wiz,0.763,"{'lack': -0.445, 'inferior': -0.644}",antonym,0.0,0.0,0.0,0.0,0.0
2019,unpopular,-0.762,{'popular': 0.179},antonym,0.0,0.0,0.0,0.0,0.0
2020,dynamic,0.7609999999999999,{'dull': -1.881},antonym,0.0,0.0,0.0,0.0,0.0
2021,breasts,0.7609999999999999,{'father': -0.167},antonym,0.0,0.0,0.0,0.0,0.0
2022,celebrities,-0.76,{'cool': 0.838},antonym,0.0,0.0,0.0,0.0,0.0
2023,guide,-0.754,"{'right': 0.233, 'truth': 0.156, 'follow': 0.245, 'extraordinary': 0.249, 'block': 0.313, 'focus': 0.208}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2024,europeans,0.754,{},empty,0.0,0.0,0.0,0.0,0.0
2025,naturally,0.753,{'unnaturally': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2026,root,0.7509999999999999,{'tail': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2027,solo,0.75,{'inactivity': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2028,billion,-0.75,{'ordinal': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2029,handed,-0.746,{'handless': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2030,greatly,0.7440000000000001,{},empty,0.0,0.0,0.0,0.0,0.0
2031,memories,-0.741,{'issue': 0.816},antonym,0.0,0.0,0.0,0.0,0.0
2032,dismal,-0.741,{'happy': 0.522},antonym,0.0,0.0,0.0,0.0,0.0
2033,artificial,-0.74,"{'natural': 0.186, 'genuine': 0.174}",antonym,0.0,0.0,0.0,0.0,0.0
2034,unlikeable,-0.74,{'kind': 0.528},antonym,1.0,0.0,0.0,0.0,0.0
2035,intrigue,0.738,{},empty,0.0,0.0,0.0,0.0,0.0
2036,miraglia,0.737,{},empty,0.0,0.0,0.0,0.0,0.0
2037,hurting,0.735,"{'stupid': -1.579, 'unintelligent': -0.471}",antonym,0.0,0.0,0.0,0.0,0.0
2038,misses,-0.733,{'better': 0.257},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2039,horrific,-0.733,{'good': 1.191},antonym,0.0,0.0,0.0,0.0,0.0
2040,guest,0.733,{},empty,0.0,0.0,0.0,0.0,0.0
2041,tacky,-0.73,"{'tasteful': 0.224, 'ashamed': 0.312, 'new': 0.213, 'expensive': 0.909}",antonym,1.0,1.0,0.0,0.0,0.0
2042,alternative,0.7290000000000001,{'impossible': -0.543},antonym,0.0,0.0,0.0,0.0,0.0
2043,gabriel,-0.728,{},empty,0.0,0.0,0.0,0.0,0.0
2044,portrayals,0.728,{'functional': -0.159},antonym,0.0,0.0,0.0,0.0,0.0
2045,cringe,-0.727,{'rise': 0.159},antonym,0.0,0.0,0.0,0.0,0.0
2046,overboard,0.727,{},empty,0.0,0.0,0.0,0.0,0.0
2047,doesn,-0.723,{},empty,0.0,0.0,0.0,0.0,0.0
2048,communist,-0.721,{'right': 0.233},antonym,0.0,0.0,0.0,0.0,0.0
2049,released,0.72,{'hold': -0.359},antonym,0.0,0.0,0.0,0.0,0.0
2050,complicated,-0.72,{'simple': 0.516},antonym,0.0,0.0,0.0,0.0,0.0
2051,controversial,0.72,{'uncontroversial': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2052,alright,-0.72,{'rough': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2053,decisions,0.7190000000000001,{'ride': -0.272},antonym,0.0,0.0,0.0,0.0,0.0
2054,downside,0.7190000000000001,"{'stay': -0.999, 'fall': -0.154}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2055,bomb,-0.7190000000000001,{'praise': 0.513},antonym,0.0,0.0,0.0,0.0,0.0
2056,authentic,0.718,{'untrustworthy': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2057,vivid,0.718,"{'unrealistic': -0.503, 'unintelligent': -0.471, 'inferior': -0.644, 'dull': -1.881}",antonym,1.0,0.0,0.0,0.0,0.0
2058,classic,0.92,{'nonstandard': 0.0},oov_antonym,1.0,1.0,1.0,1.0,0.923
2059,cannot,-0.748,{},empty,0.0,0.0,0.0,1.0,0.924
2060,girls,0.642,{},empty,0.0,0.0,0.0,1.0,0.0
2061,unless,-0.579,{},empty,0.0,0.0,0.0,1.0,0.0
2062,everyone,0.551,{},empty,0.0,0.0,0.0,1.0,0.0
2063,probably,-0.531,{'incredibly': 0.27},synonym_antonym,0.0,0.0,0.0,1.0,0.0
2064,thriller,0.511,{},empty,0.0,0.0,0.0,1.0,0.0
2065,rather,-0.495,{},empty,0.0,0.0,0.0,1.0,0.0
2066,christian,-0.47200000000000003,{'male': 0.267},synonym_antonym,0.0,0.0,0.0,1.0,0.91
2067,could,-0.47,{},empty,0.0,0.0,0.0,1.0,0.0
2068,anything,-0.467,{},empty,0.0,0.0,0.0,1.0,0.0
2069,dreams,0.466,{'waking': 0.0},oov_antonym,0.0,0.0,0.0,1.0,0.0
2070,supporting,0.46299999999999997,{'unsupportive': 0.0},oov_antonym,0.0,0.0,0.0,1.0,0.0
2071,producers,-0.449,{},empty,0.0,0.0,0.0,1.0,0.0
2072,sucked,-0.446,{'cool': 0.838},synonym_antonym,1.0,1.0,1.0,1.0,0.0
2073,obviously,0.434,{'cheer': 0.0},oov_antonym,0.0,0.0,0.0,1.0,0.0
2074,very,0.433,{'unrealistic': -0.503},antonym,0.0,0.0,0.0,1.0,0.0
2075,thousand,-0.43,"{'buy': 0.169, 'sophisticated': 0.296, 'well': 0.671}",synonym_antonym,0.0,0.0,0.0,1.0,0.0
2076,our,0.42200000000000004,{},empty,0.0,0.0,0.0,1.0,0.0
2077,rock,0.41700000000000004,{'artifact': 0.0},oov_antonym,0.0,0.0,0.0,1.0,0.0
2078,across,-0.41600000000000004,{'lengthwise': 0.0},oov_antonym,0.0,0.0,0.0,1.0,0.0
2079,wanting,-0.414,{'adequate': 0.0},oov_antonym,0.0,0.0,0.0,1.0,0.0
2080,bbc,-0.413,{},empty,0.0,0.0,0.0,1.0,0.0
2081,let,-0.408,{'prevent': 0.0},oov_antonym,0.0,0.0,0.0,1.0,0.0
2082,turned,-0.40299999999999997,{'well': 0.671},antonym,0.0,0.0,0.0,1.0,0.0
2083,than,0.401,{'impossible': -0.543},synonym_antonym,0.0,0.0,0.0,1.0,0.0
2084,personally,-0.401,{},empty,0.0,0.0,0.0,1.0,0.0
2085,whoopi,0.401,{},empty,0.0,0.0,0.0,1.0,0.0
2086,basically,-0.4,{},empty,0.0,0.0,0.0,0.0,0.0
2087,ever,0.39899999999999997,{'absent': -0.845},antonym,0.0,0.0,0.0,0.0,0.0
2088,night,-0.39399999999999996,{'day': 0.351},antonym,0.0,0.0,0.0,0.0,0.0
2089,jesus,-0.38799999999999996,{},empty,0.0,0.0,0.0,0.0,0.878
2090,dave,-0.38799999999999996,{},empty,0.0,0.0,0.0,0.0,0.0
2091,soundtrack,0.386,{},empty,0.0,0.0,0.0,0.0,0.0
2092,south,0.385,{'northern': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2093,clearly,0.384,{'unintelligibly': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2094,period,0.38299999999999995,{'night': -0.394},antonym,0.0,0.0,0.0,0.0,0.0
2095,need,0.382,{'stay': -0.999},antonym,0.0,0.0,0.0,0.0,0.935
2096,haven,0.379,{'undock': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2097,none,-0.37799999999999995,{'disservice': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2098,caught,0.377,{'open': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2099,theatrical,-0.375,{'untheatrical': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2100,loose,-0.374,{'controlled': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2101,directed,-0.374,{'unoriented': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2102,70s,-0.373,{'ordinal': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2103,luke,0.369,{},empty,0.0,0.0,0.0,0.0,0.0
2104,technical,-0.36700000000000005,{'inexperienced': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2105,jerry,0.36700000000000005,{},empty,0.0,0.0,0.0,0.0,0.0
2106,child,0.36700000000000005,{'wise': -0.886},antonym,0.0,0.0,0.0,0.0,0.0
2107,portrait,0.365,{},empty,0.0,0.0,0.0,0.0,0.886
2108,included,0.365,{'unenclosed': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2109,lies,-0.364,{},empty,0.0,0.0,0.0,0.0,0.0
2110,attractive,-0.363,"{'interesting': 0.734, 'seductive': 0.232, 'beautiful': 1.276, 'appealing': 0.166}",synonym_antonym,1.0,1.0,0.0,0.0,0.0
2111,sexual,0.36200000000000004,{'asexual': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2112,utterly,-0.36200000000000004,"{'early': 0.361, 'middle': 0.194}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2113,thought,0.36200000000000004,"{'father': -0.167, 'heavy': -0.991, 'stay': -0.999, 'inferior': -0.644, 'con': -0.232, 'standard': -0.167, 'particular': -0.255, 'fear': -0.321, 'dislike': -0.877, 'pain': -0.574, 'pride': -0.162, 'miss': -0.35, 'general': -0.433, 'plain': -0.302}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2114,team,-0.359,{'beginning': 0.199},antonym,0.0,0.0,0.0,0.0,0.939
2115,extremely,-0.35700000000000004,{'birth': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.935
2116,ball,-0.35200000000000004,{'natural object': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2117,80s,-0.35200000000000004,{'ordinal': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2118,points,-0.345,{'right': 0.233},antonym,0.0,0.0,0.0,0.0,0.0
2119,cure,-0.344,"{'right': 0.233, 'minor': 1.043}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2120,last,0.341,{'future': -0.315},antonym,0.0,0.0,0.0,0.0,0.0
2121,1970,-0.341,{},empty,0.0,0.0,0.0,0.0,0.0
2122,rescue,-0.341,{'disagree': 0.225},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2123,dialog,-0.33899999999999997,{'close up': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2124,social,0.337,{'uncongenial': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2125,spike,-0.335,{'discharge': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2126,particularly,-0.33399999999999996,{},empty,0.0,0.0,0.0,0.0,0.0
2127,anne,0.33399999999999996,{},empty,0.0,0.0,0.0,0.0,0.0
2128,drama,0.33299999999999996,{'fail': -0.441},antonym,0.0,0.0,0.0,0.0,0.918
2129,george,-0.332,{},empty,0.0,0.0,0.0,0.0,0.0
2130,even,-0.332,"{'wild': 0.158, 'intense': 0.572}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2131,captures,0.331,{'lose': -0.328},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2132,free,-0.331,{'unfree': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2133,built,-0.331,{'unimproved': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2134,tough,0.32899999999999996,{'weak': -0.894},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2135,atmosphere,0.32799999999999996,"{'innocence': -0.96, 'dislike': -0.877, 'fear': -0.321, 'strange': -0.367, 'pain': -0.574, 'pride': -0.162, 'lose': -0.328}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2136,stone,0.327,{'artifact': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2137,howard,0.326,{},empty,0.0,0.0,0.0,0.0,0.0
2138,characterization,-0.326,{},empty,0.0,0.0,0.0,0.0,0.0
2139,public,-0.325,{'male': 0.267},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2140,views,0.32299999999999995,{'left': -0.435},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2141,max,0.32299999999999995,{},empty,0.0,0.0,0.0,0.0,0.0
2142,forced,-0.32299999999999995,{'natural': 0.186},antonym,0.0,0.0,0.0,0.0,0.0
2143,screenplay,-0.322,{'trade edition': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2144,though,0.322,{},empty,0.0,0.0,0.0,0.0,0.0
2145,contemporary,0.322,{'old': -0.252},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2146,animal,-0.322,{'male': 0.267},antonym,0.0,0.0,0.0,0.0,0.0
2147,adam,-0.322,{'rise': 0.159},antonym,0.0,0.0,0.0,0.0,0.0
2148,propaganda,-0.321,{},empty,0.0,0.0,0.0,0.0,0.0
2149,manage,-0.32,{'fail': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2150,ernest,0.32,{},empty,0.0,0.0,0.0,0.0,0.0
2151,game,0.319,{'take': -0.165},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2152,bigger,0.318,"{'little': -0.289, 'humble': -0.25}",antonym,0.0,0.0,0.0,0.0,0.0
2153,crossing,0.317,{},empty,0.0,0.0,0.0,0.0,0.0
2154,narrative,0.316,{'unbelief': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2155,thinks,-0.315,{'disqualify': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.901
2156,behind,0.311,{'up': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2157,does,-0.31,{'tightness': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2158,proves,-0.309,{'decertify': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2159,obvious,-0.309,"{'solid': 0.85, 'clear': 0.402, 'noticeable': 0.221, 'complex': 0.323, 'questionable': 0.248}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2160,excited,-0.309,{'cool': 0.838},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2161,stewart,0.308,{},empty,0.0,0.0,0.0,0.0,0.0
2162,appreciated,0.308,{'ununderstood': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2163,writing,-0.307,{'end': 0.428},antonym,0.0,0.0,0.0,0.0,0.0
2164,1st,-0.305,"{'former': 0.8, 'late': 0.157, 'middle': 0.194, 'last': 0.341}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2165,dances,0.304,"{'ride': -0.272, 'fall': -0.154, 'standard': -0.167, 'free': -0.331}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2166,plain,-0.302,{'complex': 0.323},synonym_antonym,1.0,1.0,0.0,0.0,0.0
2167,spoiled,0.301,{'good-natured': 0.0},oov_antonym,1.0,1.0,0.0,0.0,0.871
2168,attacks,-0.301,"{'praise': 0.513, 'end': 0.428, 'tasteful': 0.224, 'finish': 0.874, 'beginning': 0.199, 'rise': 0.159, 'top': 0.44}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2169,bob,-0.3,"{'rise': 0.159, 'follow': 0.245, 'dry': 0.197}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2170,science,-0.3,"{'figure': 1.145, 'strength': 0.357, 'right': 0.233}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2171,until,-0.299,{},empty,0.0,0.0,0.0,0.0,0.0
2172,journey,1.585,{'ride': -0.272},antonym,0.0,0.0,0.0,0.0,0.902
2173,chess,1.517,{},empty,0.0,0.0,0.0,0.0,0.937
2174,jack,1.492,{'level': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2175,walking,-1.463,{'rise': 0.159},antonym,0.0,0.0,0.0,0.0,0.0
2176,summer,1.355,{'winter solstice': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2177,kidding,-1.3330000000000002,{},empty,0.0,0.0,0.0,0.0,0.0
2178,tied,-1.327,{'unbound': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2179,protagonist,-1.291,"{'national': 0.179, 'right': 0.233, 'minor': 1.043, 'natural': 0.186, 'someone': 0.319}",synonym_antonym,0.0,0.0,0.0,0.0,0.919
2180,learned,1.287,"{'superficial': -0.767, 'careless': -0.166}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2181,che,1.286,{},empty,0.0,0.0,0.0,0.0,0.0
2182,filming,-1.268,{'block': 0.313},synonym_antonym,0.0,0.0,0.0,0.0,0.926
2183,forget,1.261,{'attention': -0.212},antonym,0.0,0.0,0.0,0.0,0.904
2184,stan,-1.255,{},empty,0.0,0.0,0.0,0.0,0.0
2185,prince,1.2409999999999999,{'queen': -0.209},antonym,0.0,0.0,0.0,0.0,0.908
2186,blackadder,1.224,{},empty,0.0,0.0,0.0,0.0,0.0
2187,goldsworthy,1.216,{},empty,0.0,0.0,0.0,0.0,0.0
2188,entertains,1.206,{'lose': -0.328},antonym,1.0,1.0,0.0,0.0,0.899
2189,sequences,1.204,{'stay': -0.999},antonym,0.0,0.0,0.0,0.0,0.0
2190,dickens,-1.199,{'please': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2191,harry,1.19,{'calm': -0.168},antonym,0.0,0.0,0.0,0.0,0.0
2192,spoil,1.186,{'make': -0.159},antonym,0.0,0.0,0.0,0.0,0.0
2193,driver,-1.178,{'superior': 0.431},antonym,0.0,0.0,0.0,0.0,0.0
2194,tend,1.176,{'hard': -0.5},synonym_antonym,0.0,0.0,0.0,0.0,0.904
2195,ii,-1.17,{'ordinal': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.86
2196,powerful,1.169,{'ineffective': -1.062},antonym,1.0,1.0,0.0,0.0,0.901
2197,causes,1.162,{'attract': -0.292},antonym,0.0,0.0,0.0,0.0,0.0
2198,chan,1.157,{},empty,0.0,0.0,0.0,0.0,0.911
2199,allen,1.156,{},empty,0.0,0.0,0.0,0.0,0.0
2200,skin,-1.146,{},empty,0.0,0.0,0.0,0.0,0.929
2201,jail,-1.13,{'fast': 0.376},antonym,0.0,0.0,0.0,0.0,0.0
2202,trailer,1.127,"{'driver': -1.178, 'miss': -0.35}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2203,tarzan,1.126,{'juvenile': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2204,approach,-1.109,{'long': 0.312},antonym,0.0,0.0,0.0,0.0,0.0
2205,produced,-1.104,{'homemade': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.925
2206,ten,1.101,{'stay': -0.999},antonym,0.0,0.0,0.0,0.0,0.0
2207,weeks,1.087,{'please': -0.395},antonym,0.0,0.0,0.0,0.0,0.0
2208,husbands,1.084,"{'wife': -0.417, 'lose': -0.328}",antonym,0.0,0.0,0.0,0.0,0.896
2209,rocks,1.079,{'artifact': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2210,vampire,-1.078,{'eudemon': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2211,journalist,-1.07,{},empty,0.0,0.0,0.0,0.0,0.0
2212,segment,-1.057,"{'long': 0.312, 'beginning': 0.199, 'best': 1.267, 'fire': 0.236, 'finish': 0.874, 'freeze': 0.24, 'end': 0.428, 'middle': 0.194, 'leave': 0.224}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2213,streep,1.052,{},empty,0.0,0.0,0.0,0.0,0.0
2214,psychological,1.051,{'evil': -0.415},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2215,looked,-1.051,{'disagree': 0.225},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2216,lake,-1.048,{},empty,0.0,0.0,0.0,0.0,0.0
2217,minor,1.043,"{'woman': -0.286, 'thick': -0.335, 'fat': -0.228}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2218,andy,-1.042,{},empty,0.0,0.0,0.0,0.0,0.9
2219,prepared,1.03,"{'fall': -0.154, 'down': -0.43, 'little': -0.289, 'plain': -0.302}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2220,makers,-1.026,{},empty,0.0,0.0,0.0,0.0,0.0
2221,morons,-1.024,{'precocious': 0.0},oov_antonym,1.0,1.0,0.0,0.0,0.0
2222,bright,-1.022,"{'colorful': 0.252, 'cool': 0.838, 'hot': 0.808, 'full': 0.252, 'lively': 0.302}",synonym_antonym,0.0,0.0,0.0,0.0,0.9
2223,clark,-1.016,{},empty,0.0,0.0,0.0,0.0,0.929
2224,walken,-1.014,{},empty,0.0,0.0,0.0,0.0,0.0
2225,deserved,1.014,{'unmerited': 0.0},oov_antonym,1.0,1.0,0.0,0.0,0.0
2226,reed,1.012,{'fauna': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2227,charismatic,1.011,{'unattractive': -0.345},antonym,1.0,1.0,0.0,0.0,0.0
2228,partner,1.001,"{'wife': -0.417, 'husband': -0.238, 'waste': -1.35}",antonym,0.0,0.0,0.0,0.0,0.0
2229,shoot,-0.996,"{'beginning': 0.199, 'praise': 0.513, 'end': 0.428, 'finish': 0.874, 'cool': 0.838}",synonym_antonym,0.0,0.0,0.0,0.0,0.929
2230,price,-0.995,{'poverty': 0.231},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2231,glass,-0.988,{'low': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2232,naked,-0.987,{'male': 0.267},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2233,bourne,0.985,{'unoriented': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.895
2234,kudos,0.983,{'plain': -0.302},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2235,lumet,0.983,{},empty,0.0,0.0,0.0,0.0,0.0
2236,westerns,-0.981,{'eastern': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.898
2237,typically,-0.975,{},empty,0.0,0.0,0.0,0.0,0.0
2238,linda,-0.972,{},empty,0.0,0.0,0.0,0.0,0.0
2239,pair,0.968,{'fall': -0.154},antonym,0.0,0.0,0.0,0.0,0.0
2240,storyline,-0.966,{},empty,0.0,0.0,0.0,0.0,0.0
2241,bridge,-0.966,{'opening': 0.234},synonym_antonym,0.0,0.0,0.0,0.0,0.896
2242,barry,-0.963,{},empty,0.0,0.0,0.0,0.0,0.0
2243,mistaken,0.9620000000000001,{'wise': -0.886},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2244,arthur,0.96,{},empty,0.0,0.0,0.0,0.0,0.908
2245,farrell,0.9540000000000001,{},empty,0.0,0.0,0.0,0.0,0.0
2246,powers,0.951,"{'ineffective': -1.062, 'weakness': -0.161, 'weak': -0.894, 'uninteresting': -0.361, 'free': -0.331, 'admit': -0.356, 'communicate': -0.427, 'let': -0.408, 'originality': -0.825, 'difference': -0.247, 'ability': -0.814, 'bad': -1.959, 'worth': -0.327, 'lose': -0.328, 'stay': -0.999, 'add': -0.34}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2247,troubled,0.951,{'tame': -0.419},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2248,player,-0.95,{'lively': 0.302},antonym,0.0,0.0,0.0,0.0,0.0
2249,developing,0.9490000000000001,"{'mature': -0.179, 'old': -0.252}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2250,prophecy,-0.9470000000000001,"{'truth': 0.156, 'pro': 0.178, 'dry': 0.197}",synonym_antonym,0.0,0.0,0.0,0.0,0.895
2251,repetitive,-0.946,{'sporadic': 0.0},oov_antonym,1.0,1.0,0.0,0.0,0.0
2252,moved,0.946,{'unaffected': -0.197},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2253,cat,-0.945,{'include': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2254,listen,0.945,{'miss': -0.35},antonym,0.0,0.0,0.0,0.0,0.0
2255,murders,-0.9359999999999999,{},empty,0.0,0.0,0.0,0.0,0.0
2256,purple,0.934,{'achromatic': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2257,boat,0.9329999999999999,"{'walk': -0.203, 'hard': -0.5, 'act': -0.276, 'dull': -1.881, 'bright': -1.022, 'slow': -0.744, 'empty': -0.278, 'lack': -0.445, 'ill': -0.712}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2258,choppy,-0.9309999999999999,{'calm': 0.0},oov_antonym,1.0,1.0,0.0,0.0,0.0
2259,further,0.93,{'nonworker': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2260,spoiler,-0.924,{'member': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2261,flynn,0.924,{},empty,0.0,0.0,0.0,0.0,0.0
2262,impact,0.9179999999999999,"{'unimpressive': -0.462, 'stay': -0.999, 'miss': -0.35, 'failure': -0.707, 'ending': -0.324, 'appearance': -0.346}",synonym_antonym,0.0,0.0,0.0,0.0,0.912
2263,shock,0.9159999999999999,{'understate': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.918
2264,corner,0.91,{'secondary': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
2265,dubbing,-0.9079999999999999,{},empty,0.0,0.0,0.0,0.0,0.0
2266,kay,0.9079999999999999,{},empty,0.0,0.0,0.0,0.0,0.0
2267,makeup,-0.9059999999999999,{},empty,0.0,0.0,0.0,0.0,0.0
2268,blah,-0.902,{},empty,0.0,0.0,0.0,0.0,0.0
2269,penn,-0.9,{},empty,0.0,0.0,0.0,0.0,0.0
2270,grim,0.898,"{'lie': -0.273, 'mild': -0.299}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2271,ways,0.888,"{'studio': -0.411, 'fail': -0.441, 'thick': -0.335}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
2272,hawn,-0.885,{},empty,0.0,0.0,0.0,0.0,0.0
2273,website,0.883,{},empty,0.0,0.0,0.0,0.0,0.0
2274,exorcist,-0.88,{'natural': 0.186},antonym,0.0,0.0,0.0,0.0,0.0
2275,brings,0.877,{'walk': -0.203},antonym,0.0,0.0,0.0,0.0,0.0
2276,speed,-0.8759999999999999,{'fast': 0.376},synonym_antonym,0.0,0.0,0.0,0.0,0.0
2277,finish,0.8740000000000001,"{'side': -0.243, 'low': -0.399}",antonym,0.0,0.0,0.0,0.0,0.928
2278,stops,0.873,{},empty,0.0,0.0,0.0,0.0,0.924
2279,novel,0.871,{'same': -0.222},antonym,0.0,0.0,0.0,0.0,0.0
2280,favorites,0.8640000000000001,{'inferior': -0.644},antonym,1.0,1.0,0.0,0.0,0.0
2281,koyaanisqatsi,-0.862,{},empty,0.0,0.0,0.0,0.0,0.0
2282,grow,0.862,"{'stay': -0.999, 'fall': -0.154}",antonym,0.0,0.0,0.0,0.0,0.0
