,term,coef,antonyms,antonym_source,annotated_causal_from_vocab,annotated_causal_from_train,annotated_causal_from_top,top_term,closest_ops_sim
1860,30,-0.7120000000000001,{'some': 0.077},synonym_antonym,0,0.0,0.0,0.0,0.0
1861,direction,0.525,"{'tense': -0.848, 'pull': -0.049, 'thin': -0.416}",synonym_antonym,0,0.0,0.0,0.0,0.0
1862,may,-0.698,{'conventional': 0.0},oov_antonym,0,0.0,0.0,1.0,0.909
1863,slowly,0.07400000000000001,{'early': -0.104},antonym,0,0.0,0.0,0.0,0.0
1864,speak,0.611,"{'incomplete': -1.489, 'open': -0.062, 'white': -0.2, 'natural': -0.072, 'charge': -0.497, 'pack': -0.013, 'continue': -0.105, 'lack': -0.328, 'hold': -0.39, 'slow': -1.023, 'pull': -0.049, 'finish': -0.786, 'high': -0.298, 'plain': -0.167, 'left': -0.593, 'go': -0.151, 'broken': -0.032}",synonym_antonym,0,0.0,0.0,0.0,0.0
1865,holes,-0.871,"{'cover': 0.063, 'close': 1.103, 'survive': 0.418}",synonym_antonym,0,0.0,0.0,0.0,0.0
1866,handsome,-0.873,{'ugly': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1867,errors,-0.909,"{'end': 0.821, 'take': 0.241, 'fall': 0.319, 'begin': 0.751, 'order': 0.377, 'issue': 0.831, 'stay': 0.399, 'clean': 0.426, 'decent': 0.322, 'nice': 1.156, 'ability': 0.153}",synonym_antonym,1,1.0,1.0,1.0,0.91
1868,forced,0.17600000000000002,{'natural': -0.072},antonym,0,0.0,0.0,0.0,0.0
1869,skipped,-0.512,"{'win': 0.906, 'stay': 0.399, 'include': 0.228, 'attention': 0.346}",synonym_antonym,0,0.0,0.0,0.0,0.0
1870,gross,-1.032,{'net': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1871,said,0.027000000000000003,"{'other': -0.173, 'difference': -0.063}",antonym,0,0.0,0.0,0.0,0.0
1872,flowing,-0.306,"{'include': 0.228, 'ride': 0.982, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39, 'addition': 0.517, 'stay': 0.399, 'running': 0.527, 'head': 0.744, 'recall': 0.338, 'concise': 0.32, 'back': 0.204, 'unnecessary': 0.431}",synonym_antonym,0,0.0,0.0,0.0,0.0
1873,intelligent,-0.89,"{'unknown': 0.464, 'dead': 0.511}",synonym_antonym,1,1.0,0.0,0.0,0.0
1874,internet,-0.15,{'end': 0.821},synonym_antonym,0,0.0,0.0,0.0,0.0
1875,left,-0.593,{'right': 0.219},antonym,0,0.0,0.0,0.0,0.0
1876,fallen,0.062,{'up': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1877,heroine,0.602,"{'standard': -0.799, 'shallow': -0.863, 'thin': -0.416}",synonym_antonym,0,0.0,0.0,0.0,0.0
1878,christian,-0.322,{'nonreligious person': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1879,stilted,-0.7709999999999999,"{'cool': 1.151, 'normal': 0.457}",synonym_antonym,1,1.0,0.0,0.0,0.0
1880,redeeming,-0.263,{'bad': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1881,became,-0.7609999999999999,"{'lose': 0.122, 'sell': 0.128, 'begin': 0.751, 'sweet': 1.102, 'stay': 0.399, 'recall': 0.338, 'concise': 0.32, 'ride': 0.982, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39, 'win': 0.906, 'location': 0.261, 'fire': 0.042}",synonym_antonym,0,0.0,0.0,0.0,0.0
1882,told,0.259,"{'background': -0.625, 'hold': -0.39, 'pack': -0.013}",antonym,0,0.0,0.0,0.0,0.0
1883,items,0.49700000000000005,"{'basic': -0.796, 'level': -0.225, 'beginning': -0.085, 'middle': -0.304, 'left': -0.593, 'connect': -0.406, 'break': -0.172}",synonym_antonym,0,0.0,0.0,0.0,0.0
1884,magazine,-0.26899999999999996,"{'add': 0.412, 'inside': 0.245}",synonym_antonym,0,0.0,0.0,0.0,0.0
1885,leaves,-0.82,{'stay': 0.399},antonym,0,0.0,0.0,1.0,0.923
1886,punctuation,-0.735,{'end': 0.821},antonym,0,0.0,0.0,0.0,0.0
1887,guess,-0.6940000000000001,{'enjoy': 0.391},synonym_antonym,0,0.0,0.0,1.0,0.917
1888,attempt,-0.35200000000000004,"{'best': 0.525, 'survive': 0.418}",antonym,0,0.0,0.0,0.0,0.0
1889,worse,-0.785,{'best': 0.525},antonym,1,1.0,0.0,0.0,0.0
1890,don,-1.02,"{'begin': 0.751, 'stop': 0.613}",synonym_antonym,0,0.0,0.0,1.0,0.93
1891,mess,-0.61,{'order': 0.377},antonym,1,1.0,0.0,0.0,0.0
1892,met,-0.9329999999999999,{'cool': 1.151},synonym_antonym,0,0.0,0.0,1.0,0.882
1893,attraction,-0.064,{'ability': 0.153},antonym,0,0.0,0.0,1.0,0.87
1894,repeat,0.313,"{'background': -0.625, 'hold': -0.39, 'pack': -0.013, 'charge': -0.497, 'waste': -2.789, 'loss': -0.304}",synonym_antonym,0,0.0,0.0,0.0,0.0
1895,name,0.12,{'forget': -1.009},antonym,0,0.0,0.0,0.0,0.0
1896,thoughts,-0.42100000000000004,"{'truth': 1.129, 'light': 0.337, 'question': 0.241, 'stay': 0.399, 'particular': 0.194, 'happiness': 0.276, 'fear': 0.342, 'hope': 0.782, 'dislike': 0.235, 'sadness': 0.219, 'miss': 0.409, 'present': 0.553, 'good': 1.216}",synonym_antonym,0,0.0,0.0,1.0,0.86
1897,suddenly,-0.95,{'rested': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1898,pieces,0.106,"{'beginning': -0.085, 'middle': -0.304}",antonym,0,0.0,0.0,0.0,0.0
1899,personal,-0.461,{'public': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1900,sell,0.128,{'buy': -0.115},antonym,0,0.0,0.0,0.0,0.0
1901,battles,-0.9690000000000001,{'keep': 0.39},antonym,0,0.0,0.0,0.0,0.0
1902,killing,-0.14800000000000002,"{'spell': 0.207, 'recall': 0.338, 'add': 0.412, 'begin': 0.751, 'sit': 0.225, 'cool': 1.151, 'success': 0.008}",synonym_antonym,0,0.0,0.0,0.0,0.0
1903,cheated,-0.675,"{'right': 0.219, 'long': 0.401, 'correct': 0.653, 'prove': 0.384, 'proper': 0.273, 'cool': 1.151, 'top': 0.086, 'lose': 0.122, 'wife': 0.518}",synonym_antonym,1,1.0,0.0,0.0,0.0
1904,reviewed,-0.975,{'miss': 0.409},antonym,0,0.0,0.0,0.0,0.0
1905,paying,0.474,{'useless': -0.636},antonym,0,0.0,0.0,0.0,0.0
1906,lifetime,-0.977,{'death': 0.516},antonym,0,0.0,0.0,0.0,0.0
1907,hoping,-1.3359999999999999,{'show': 0.286},antonym,0,0.0,0.0,0.0,0.0
1908,expected,-0.983,"{'surprising': 0.611, 'unexpected': 1.132}",antonym,0,0.0,0.0,1.0,0.912
1909,useless,-0.636,{'useful': 0.849},antonym,1,1.0,1.0,1.0,0.891
1910,promise,-0.488,"{'enjoy': 0.391, 'take': 0.241}",synonym_antonym,0,0.0,0.0,0.0,0.0
1911,ok,-1.023,"{'forward': 1.268, 'ahead': 0.395, 'current': 0.627}",antonym,0,0.0,0.0,0.0,0.0
1912,marriage,-0.114,{'child': 0.279},antonym,0,0.0,0.0,0.0,0.0
1913,idea,-0.09,"{'truth': 1.129, 'light': 0.337, 'question': 0.241, 'stay': 0.399, 'particular': 0.194, 'happiness': 0.276, 'fear': 0.342, 'hope': 0.782, 'dislike': 0.235, 'sadness': 0.219, 'miss': 0.409, 'present': 0.553, 'good': 1.216}",synonym_antonym,0,0.0,0.0,1.0,0.9
1914,instantly,-1.001,{'indirectly': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1915,bothered,-0.196,{'composed': 0.0},oov_antonym,1,1.0,0.0,0.0,0.0
1916,halfway,-0.643,{'right': 0.219},antonym,0,0.0,0.0,0.0,0.0
1917,let,-0.665,{'stay': 0.399},antonym,0,0.0,0.0,0.0,0.0
1918,shortly,-1.036,{'long': 0.401},antonym,0,0.0,0.0,0.0,0.0
1919,load,-0.495,{'light': 0.337},antonym,0,0.0,0.0,0.0,0.0
1920,grammar,-0.7440000000000001,{'truth': 1.129},synonym_antonym,0,0.0,0.0,0.0,0.0
1921,tastes,-1.032,"{'dislike': 0.235, 'sit': 0.225}",synonym_antonym,0,0.0,0.0,0.0,0.0
1922,cheap,-0.895,"{'expensive': 0.349, 'important': 1.461}",antonym,1,1.0,0.0,0.0,0.0
1923,incredibly,-1.073,{'believably': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1924,barely,-1.054,{'ample': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1925,returned,-1.038,{'clear': 0.019},antonym,0,0.0,0.0,0.0,0.0
1926,skimmed,-0.831,"{'stay': 0.399, 'sell': 0.128}",synonym_antonym,0,0.0,0.0,0.0,0.0
1927,near,0.10400000000000001,"{'far': -0.333, 'pull': -0.049}",antonym,0,0.0,0.0,0.0,0.0
1928,sentence,-0.575,{'answer': 0.183},antonym,0,0.0,0.0,0.0,0.0
1929,ugly,-1.081,{'beautiful': 1.569},antonym,1,1.0,0.0,0.0,0.0
1930,effort,-0.8959999999999999,{'best': 0.525},antonym,0,0.0,0.0,1.0,0.907
1931,saying,0.009000000000000001,"{'break': -0.172, 'open': -0.062, 'continue': -0.105, 'woman': -0.213, 'respect': -0.598}",synonym_antonym,0,0.0,0.0,1.0,0.909
1932,no,-1.045,"{'back': 0.204, 'secondary': 0.16, 'late': 1.256}",antonym,0,0.0,0.0,1.0,0.918
1933,stupidity,-1.093,{'ability': 0.153},antonym,1,1.0,1.0,1.0,0.901
1934,flat,0.233,"{'low': -0.214, 'high': -0.298}",synonym_antonym,1,1.0,0.0,0.0,0.0
1935,rush,1.001,"{'go': -0.151, 'generous': -0.599, 'dry': -0.306, 'familiar': -0.519, 'slow': -1.023, 'appear': -0.028, 'connect': -0.406}",synonym_antonym,1,1.0,1.0,1.0,0.898
1936,pointless,-0.423,{'fat': 0.028},antonym,1,1.0,0.0,0.0,0.0
1937,possibly,-0.433,"{'trust': 0.888, 'believe': 0.216}",synonym_antonym,0,0.0,0.0,0.0,0.0
1938,save,-0.703,"{'lose': 0.122, 'sell': 0.128}",synonym_antonym,0,0.0,0.0,0.0,0.0
1939,text,0.055999999999999994,{'finish': -0.786},antonym,0,0.0,0.0,1.0,0.891
1940,sounds,0.248,"{'appear': -0.028, 'continue': -0.105}",synonym_antonym,0,0.0,0.0,0.0,0.0
1941,purpose,-0.11199999999999999,"{'awake': 0.21, 'begin': 0.751, 'take': 0.241, 'keep': 0.39, 'relax': 0.58, 'heat': 0.641}",synonym_antonym,0,0.0,0.0,0.0,0.0
1942,forgettable,-0.7959999999999999,{'unforgettable': 0.0},oov_antonym,1,0.0,0.0,0.0,0.0
1943,loaded,-0.053,{'light': 0.337},synonym_antonym,0,0.0,0.0,0.0,0.0
1944,kinds,0.44299999999999995,"{'type': -0.391, 'straight': -0.398}",antonym,0,0.0,0.0,1.0,0.893
1945,nor,-0.826,{'end': 0.821},antonym,0,0.0,0.0,0.0,0.0
1946,girl,-0.192,"{'lose': 0.122, 'husband': 0.406}",antonym,0,0.0,0.0,1.0,0.897
1947,english,-0.34,{'front': 0.219},antonym,0,0.0,0.0,0.0,0.0
1948,deliver,-0.193,{'lose': 0.122},antonym,0,0.0,0.0,1.0,0.887
1949,maybe,-0.682,"{'trust': 0.888, 'believe': 0.216}",synonym_antonym,0,0.0,0.0,1.0,0.905
1950,draw,-0.46799999999999997,"{'relax': 0.58, 'fire': 0.042, 'ride': 0.982, 'cool': 1.151, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39, 'lose': 0.122, 'gain': 0.108}",synonym_antonym,0,0.0,0.0,0.0,0.0
1951,element,-1.181,"{'right': 0.219, 'front': 0.219, 'back': 0.204, 'outside': 0.108, 'stay': 0.399, 'end': 0.821, 'miss': 0.409, 'best': 0.525, 'fire': 0.042, 'black': 0.023}",synonym_antonym,0,0.0,0.0,0.0,0.0
1952,basic,-0.7959999999999999,"{'last': 0.244, 'secondary': 0.16, 'complex': 0.208, 'inside': 0.245, 'outside': 0.108, 'end': 0.821}",synonym_antonym,0,0.0,0.0,1.0,0.902
1953,badly,-0.44799999999999995,"{'good': 1.216, 'best': 0.525}",antonym,1,1.0,1.0,1.0,0.898
1954,hold,-0.39,{'survive': 0.418},antonym,0,0.0,0.0,0.0,0.0
1955,product,0.636,{'specific': -0.593},antonym,0,0.0,0.0,1.0,0.883
1956,99,-1.22,{'some': 0.077},synonym_antonym,0,0.0,0.0,1.0,0.95
1957,zero,-0.929,{'add': 0.412},antonym,0,0.0,0.0,0.0,0.0
1958,unrealistic,-0.852,"{'practical': 0.182, 'possible': 0.064, 'realistic': 0.46}",antonym,1,1.0,1.0,1.0,0.903
1959,younger,-0.519,{'important': 1.461},synonym_antonym,0,0.0,0.0,0.0,0.0
1960,looked,-1.436,{'lose': 0.122},antonym,0,0.0,0.0,0.0,0.0
1961,mother,0.304,{'father': -0.872},antonym,0,0.0,0.0,0.0,0.0
1962,probably,-0.41,{'improbable': 0.042},antonym,0,0.0,0.0,0.0,0.0
1963,standard,-0.799,{'unusual': 0.606},antonym,0,0.0,0.0,0.0,0.0
1964,luck,-0.67,{'success': 0.008},antonym,0,0.0,0.0,1.0,0.893
1965,jumping,-1.271,{'untreated': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1966,abruptly,-0.406,"{'alive': 0.362, 'living': 0.703, 'live': 0.759}",antonym,0,0.0,0.0,0.0,0.0
1967,extremely,-0.11800000000000001,{'birth': 0.0},oov_antonym,0,0.0,0.0,1.0,0.912
1968,pay,-0.774,{'take': 0.241},antonym,0,0.0,0.0,0.0,0.0
1969,confusing,-1.2309999999999999,{'clear': 0.019},antonym,1,1.0,1.0,1.0,0.961
1970,torture,-1.3,"{'best': 0.525, 'cool': 1.151}",synonym_antonym,1,1.0,1.0,1.0,0.89
1971,dumb,-1.4669999999999999,"{'smart': 0.537, 'fast': 0.227}",antonym,1,1.0,1.0,1.0,0.936
1972,wasted,-0.504,{'gain': 0.108},antonym,1,1.0,1.0,1.0,0.903
1973,tedious,-0.927,"{'interesting': 0.543, 'rush': 1.001, 'smart': 0.537}",antonym,1,1.0,1.0,1.0,0.936
1974,positive,-0.419,"{'ability': 0.153, 'power': 1.491, 'good': 1.216, 'worth': 0.46}",synonym_antonym,0,0.0,0.0,0.0,0.0
1975,disappointment,-1.7269999999999999,{'success': 0.008},antonym,1,1.0,1.0,1.0,0.992
1976,terrible,-1.4880000000000002,"{'nice': 1.156, 'pleasant': 0.233}",antonym,1,1.0,1.0,1.0,1.0
1977,sample,-0.24100000000000002,"{'last': 0.244, 'success': 0.008, 'past': 0.244}",synonym_antonym,0,0.0,0.0,0.0,0.0
1978,pages,-1.244,"{'cross': 0.747, 'cool': 1.151, 'loud': 0.815, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39, 'stay': 0.399}",synonym_antonym,0,0.0,0.0,0.0,0.0
1979,perhaps,-0.086,"{'trust': 0.888, 'believe': 0.216}",synonym_antonym,0,0.0,0.0,1.0,0.896
1980,juvenile,-1.104,"{'major': 0.304, 'wise': 0.353, 'mature': 0.17, 'interesting': 0.543, 'wholesome': 0.292, 'cool': 1.151}",synonym_antonym,0,0.0,0.0,0.0,0.0
1981,rated,-0.516,{'ride': 0.982},antonym,0,0.0,0.0,0.0,0.0
1982,not,-1.926,{'commercial': 0.0},oov_antonym,0,0.0,0.0,1.0,0.965
1983,print,-0.08900000000000001,{'order': 0.377},synonym_antonym,0,0.0,0.0,1.0,0.919
1984,15,-0.9079999999999999,{'some': 0.077},synonym_antonym,0,0.0,0.0,1.0,0.899
1985,lost,-0.782,"{'gain': 0.108, 'fat': 0.028, 'valuable': 0.06}",synonym_antonym,0,0.0,0.0,1.0,0.898
1986,okay,-1.692,{'front': 0.219},antonym,0,0.0,0.0,1.0,0.896
1987,incomplete,-1.489,"{'perfect': 1.168, 'inside': 0.245, 'outside': 0.108, 'finished': 0.285}",synonym_antonym,1,1.0,1.0,1.0,0.934
1988,seemed,-0.8590000000000001,"{'back': 0.204, 'head': 0.744, 'set': 0.511, 'fall': 0.319, 'change': 0.311, 'agree': 0.305, 'lose': 0.122}",synonym_antonym,0,0.0,0.0,1.0,0.904
1989,annoying,-0.649,"{'lose': 0.122, 'good': 1.216}",synonym_antonym,1,1.0,1.0,1.0,0.899
1990,horrible,-1.499,"{'ordinary': 0.806, 'good': 1.216}",antonym,0,0.0,0.0,1.0,0.907
1991,free,-1.085,{'unfree': 0.0},oov_antonym,0,0.0,0.0,1.0,0.943
1992,ridiculous,-1.413,"{'wise': 0.353, 'cool': 1.151}",synonym_antonym,1,1.0,1.0,1.0,0.908
1993,sick,-1.058,"{'healthy': 1.074, 'well': 0.646, 'fit': 0.219}",antonym,1,1.0,1.0,1.0,0.894
1994,finish,-0.7859999999999999,"{'begin': 0.751, 'side': 0.187}",antonym,0,0.0,0.0,0.0,0.0
1995,stopped,-1.251,{'unobstructed': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
1996,title,-0.132,{'secondary': 0.16},synonym_antonym,0,0.0,0.0,1.0,0.903
1997,awful,-1.294,{'good': 1.216},antonym,1,1.0,1.0,1.0,0.922
1998,impress,-1.541,{'advance': 0.454},antonym,0,0.0,0.0,0.0,0.0
1999,blurb,-1.554,{'take': 0.241},synonym_antonym,0,0.0,0.0,1.0,0.895
2000,reviews,-0.255,{'miss': 0.409},antonym,0,0.0,0.0,1.0,0.904
2001,nothing,-1.557,"{'add': 0.412, 'some': 0.077, 'stay': 0.399}",synonym_antonym,0,0.0,0.0,1.0,0.923
2002,religious,-1.618,{'profane': 0.0},oov_antonym,0,0.0,0.0,1.0,0.882
2003,lacked,-0.5720000000000001,"{'ability': 0.153, 'include': 0.228, 'stay': 0.399, 'sell': 0.128, 'comedy': 0.182}",synonym_antonym,0,0.0,0.0,1.0,0.89
2004,chapter,-0.758,{'upgrade': 0.0},oov_antonym,0,0.0,0.0,1.0,0.925
2005,unbelievable,-1.095,{'plausible': 0.668},antonym,1,1.0,1.0,1.0,1.0
2006,call,-0.632,"{'begin': 0.751, 'start': 0.329}",synonym_antonym,0,0.0,0.0,0.0,0.0
2007,chapters,-1.22,{'upgrade': 0.0},oov_antonym,0,0.0,0.0,1.0,0.905
2008,shallow,-0.863,{'deep': 0.64},antonym,1,1.0,1.0,1.0,0.938
2009,sorry,-1.68,"{'good': 1.216, 'light': 0.337, 'lively': 0.361}",antonym,0,0.0,0.0,1.0,0.932
2010,hopes,-0.563,{'show': 0.286},antonym,0,0.0,0.0,1.0,0.887
2011,skip,-0.914,"{'win': 0.906, 'stay': 0.399, 'include': 0.228, 'attention': 0.346}",synonym_antonym,0,0.0,0.0,0.0,0.0
2012,unfortunately,-1.2690000000000001,{'luckily': 0.0},oov_antonym,1,1.0,1.0,1.0,0.894
2013,lacking,-1.224,{'adequate': 0.0},oov_antonym,0,0.0,0.0,1.0,0.908
2014,bored,-1.403,{'concerned': 0.039},antonym,1,1.0,1.0,1.0,0.916
2015,weeks,-0.091,"{'day': 0.464, 'night': 0.737, 'like': 0.137}",synonym_antonym,0,0.0,0.0,0.0,0.0
2016,poor,-1.0490000000000002,{'fat': 0.028},antonym,1,1.0,1.0,1.0,0.936
2017,weak,-1.29,"{'powerful': 0.11, 'strong': 1.115}",antonym,1,1.0,1.0,1.0,0.95
2018,potential,-1.806,"{'stay': 0.399, 'possible': 0.064}",synonym_antonym,0,0.0,0.0,1.0,0.931
2019,sounded,-1.291,{'lose': 0.122},synonym_antonym,0,0.0,0.0,1.0,0.923
2020,substance,-1.033,"{'smooth': 0.862, 'miss': 0.409, 'best': 0.525, 'fire': 0.042, 'end': 0.821}",synonym_antonym,0,0.0,0.0,1.0,0.899
2021,boring,-2.5980000000000003,"{'interesting': 0.543, 'fast': 0.227}",antonym,1,1.0,1.0,1.0,1.0
2022,silly,-1.1909999999999998,"{'wise': 0.353, 'cool': 1.151}",antonym,1,1.0,1.0,1.0,0.916
2023,paid,-0.19,{'unpaid': 0.0},oov_antonym,0,0.0,0.0,1.0,0.902
2024,lame,-1.633,"{'fit': 0.219, 'healthy': 1.074, 'well': 0.646}",antonym,1,1.0,1.0,1.0,0.936
2025,stupid,-2.048,"{'smart': 0.537, 'light': 0.337}",antonym,1,1.0,1.0,1.0,0.944
2026,poorly,-1.67,{'well': 0.646},antonym,1,1.0,1.0,1.0,0.944
2027,disappointing,-2.208,{'satisfactory': 0.0},oov_antonym,1,1.0,1.0,1.0,0.971
2028,delete,-0.9420000000000001,{'issue': 0.831},antonym,0,0.0,0.0,0.0,0.0
2029,weird,-1.3780000000000001,{'native': 0.626},antonym,1,1.0,1.0,1.0,1.0
2030,worst,-1.7919999999999998,"{'good': 1.216, 'best': 0.525}",antonym,1,1.0,1.0,1.0,0.923
2031,deleted,-1.472,{'issue': 0.831},antonym,0,0.0,0.0,0.0,0.0
2032,waste,-2.7889999999999997,"{'sell': 0.128, 'lose': 0.122, 'success': 0.008}",synonym_antonym,1,1.0,1.0,1.0,0.951
2033,0,-0.89,{'add': 0.412},antonym,0,0.0,0.0,0.0,0.0
2034,addictive,0.7659999999999999,{'nonaddictive': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
2035,advertising,-0.65,"{'miss': 0.409, 'top': 0.086}",antonym,0,0.0,0.0,0.0,0.0
2036,alex,0.762,{},empty,0,0.0,0.0,0.0,0.0
2037,although,1.126,{},empty,0,0.0,0.0,0.0,0.0
2038,anxiously,0.565,{},empty,0,0.0,0.0,0.0,0.0
2039,anymore,-0.556,{},empty,0,0.0,0.0,0.0,0.0
2040,anything,-0.62,{},empty,0,0.0,0.0,0.0,0.0
2041,aren,-1.107,{},empty,0,0.0,0.0,0.0,0.0
2042,asleep,-0.604,{'awake': 0.21},antonym,0,0.0,0.0,0.0,0.0
2043,authors,0.605,{},empty,0,0.0,0.0,0.0,0.0
2044,awesomeness,0.631,{},empty,1,0.0,0.0,0.0,0.0
2045,awhile,0.657,{},empty,0,0.0,0.0,0.0,0.0
2046,basically,-1.383,{},empty,0,0.0,0.0,0.0,0.0
2047,bdsm,0.5660000000000001,{},empty,0,0.0,0.0,0.0,0.0
2048,bell,0.599,{'pull': -0.049},antonym,0,0.0,0.0,0.0,0.0
2049,blah,-0.5660000000000001,{},empty,1,1.0,1.0,1.0,0.868
2050,bondage,-0.723,{'bisexual': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
2051,boys,0.682,{},empty,0,0.0,0.0,0.0,0.0
2052,breath,0.59,"{'father': -0.872, 'beginning': -0.085, 'middle': -0.304, 'plain': -0.167, 'push': -0.752}",synonym_antonym,0,0.0,0.0,0.0,0.0
2053,brown,0.774,{'achromatic': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
2054,bubba,-0.521,{},empty,0,0.0,0.0,0.0,0.0
2055,cannot,-0.5379999999999999,{},empty,0,0.0,0.0,0.0,0.0
2056,carry,0.7659999999999999,"{'charge': -0.497, 'pack': -0.013, 'boss': -0.119, 'go': -0.151, 'push': -0.752, 'attraction': -0.064, 'pull': -0.049, 'juvenile': -1.104, 'thin': -0.416, 'lack': -0.328, 'engage': -0.058}",synonym_antonym,0,0.0,0.0,0.0,0.0
2057,catching,0.78,{'nontransmissible': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
2058,cents,-0.5429999999999999,{},empty,0,0.0,0.0,0.0,0.0
2059,charles,0.524,{},empty,0,0.0,0.0,0.0,0.0
2060,cliche,-0.5670000000000001,{'exciting': 0.973},antonym,1,0.0,0.0,0.0,0.0
2061,com,-0.648,{},empty,0,0.0,0.0,0.0,0.0
2062,cord,0.69,"{'fill': -0.485, 'tense': -0.848, 'push': -0.752, 'beginning': -0.085, 'little': -0.175}",synonym_antonym,0,0.0,0.0,0.0,0.0
2063,couldn,-1.053,{},empty,0,0.0,0.0,0.0,0.0
2064,couldnt,-0.9740000000000001,{},empty,0,0.0,0.0,0.0,0.0
2065,cowboy,0.888,{},empty,0,0.0,0.0,0.0,0.0
2066,cowboys,-0.711,{},empty,0,0.0,0.0,0.0,0.0
2067,cozy,0.789,"{'uncomfortable': -0.477, 'poor': -1.049}",antonym,0,0.0,0.0,0.0,0.0
2068,cross,0.747,"{'go': -0.151, 'free': -1.085}",synonym_antonym,0,0.0,0.0,0.0,0.0
2069,cup,-0.606,{},empty,0,0.0,0.0,0.0,0.0
2070,decluttering,-0.632,{},empty,0,0.0,0.0,0.0,0.0
2071,definitely,1.063,{},empty,0,0.0,0.0,0.0,0.0
2072,deleting,-0.613,{'issue': 0.831},antonym,0,0.0,0.0,0.0,0.0
2073,delivered,1.042,"{'high': -0.298, 'open': -0.062}",synonym_antonym,0,0.0,0.0,0.0,0.0
2074,description,-0.711,{},empty,0,0.0,0.0,0.0,0.0
2075,device,-0.73,{},empty,0,0.0,0.0,0.0,0.0
2076,didn,-1.465,{},empty,0,0.0,0.0,1.0,1.0
2077,didnt,-1.217,{},empty,0,0.0,0.0,1.0,0.917
2078,disliked,-0.585,"{'liked': 1.051, 'likeable': 1.335, 'likable': 0.62}",antonym,1,0.0,0.0,0.0,0.0
2079,doesn,-0.6859999999999999,{},empty,0,0.0,0.0,1.0,0.902
2080,doesnt,-0.504,{},empty,0,0.0,0.0,0.0,0.0
2081,downer,-0.674,"{'interesting': 0.543, 'stay': 0.399}",synonym_antonym,0,0.0,0.0,0.0,0.0
2082,downs,0.76,{'up': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
2083,drawings,-0.8540000000000001,"{'relax': 0.58, 'fire': 0.042, 'ride': 0.982, 'cool': 1.151, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39, 'lose': 0.122, 'gain': 0.108}",synonym_antonym,0,0.0,0.0,0.0,0.0
2084,drinking,-1.364,{},empty,0,0.0,0.0,0.0,0.0
2085,duh,-0.721,{},empty,0,0.0,0.0,0.0,0.0
2086,ebook,-0.759,{},empty,0,0.0,0.0,0.0,0.0
2087,editor,-0.99,{},empty,0,0.0,0.0,0.0,0.0
2088,educational,0.578,{'uninstructive': 0.0},oov_antonym,1,0.0,0.0,0.0,0.0
2089,enthralling,1.0290000000000001,{'uninteresting': -0.731},antonym,1,0.0,0.0,0.0,0.0
2090,etc,-0.575,{},empty,0,0.0,0.0,0.0,0.0
2091,everyone,1.031,{},empty,0,0.0,0.0,0.0,0.0
2092,everything,0.59,{},empty,0,0.0,0.0,0.0,0.0
2093,factor,0.509,{'break': -0.172},antonym,0,0.0,0.0,0.0,0.0
2094,favourite,-0.551,{'friend': 0.423},antonym,1,0.0,0.0,0.0,0.0
2095,fellow,-0.591,{'daughter': 0.523},synonym_antonym,0,0.0,0.0,0.0,0.0
2096,garbage,-0.701,{'believe': 0.216},synonym_antonym,1,0.0,0.0,0.0,0.0
2097,garden,0.65,{'break': -0.172},antonym,0,0.0,0.0,0.0,0.0
2098,generous,-0.599,{'selfish': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
2099,getting,-0.544,{},empty,0,0.0,0.0,0.0,0.0
2100,gluten,0.586,{},empty,0,0.0,0.0,1.0,0.87
2101,greatest,0.605,"{'worst': -1.792, 'low': -0.214}",antonym,1,0.0,0.0,0.0,0.0
2102,gun,0.605,{},empty,0,0.0,0.0,0.0,0.0
2103,hadn,-0.9670000000000001,{},empty,0,0.0,0.0,0.0,0.0
2104,harlequin,-0.735,"{'keep': 0.39, 'show': 0.286}",antonym,0,0.0,0.0,0.0,0.0
2105,hearted,0.67,{'brave': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
2106,him,0.5760000000000001,{},empty,0,0.0,0.0,0.0,0.0
